Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.951332,20.016,20.177,0.028,20.056,20.056
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.971531,20.200,21.016,0.013,20.871,20.871
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,210.992533,21.001,20.899,0.021,20.769,20.769
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.013415,20.882,21.006,0.032,20.892,20.892
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.034416,21.001,20.888,0.016,20.780,20.780
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.055306,20.890,20.752,0.015,20.641,20.641
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.076071,20.765,20.701,0.015,20.577,20.577
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.096736,20.665,20.022,0.032,19.934,19.934
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.116767,20.031,19.895,0.023,19.798,19.798
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.136682,19.915,17.777,0.013,17.660,17.660
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.154518,17.836,17.321,0.014,17.145,17.145
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.171805,17.288,18.305,0.015,18.162,18.162
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.190084,18.278,18.291,0.009,18.175,18.175
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.208359,18.276,18.593,0.013,18.492,18.492
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.226957,18.598,18.393,0.031,18.287,18.287
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.245370,18.413,18.171,0.024,18.045,18.045
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.263528,18.158,18.225,0.015,18.112,18.112
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.281740,18.212,19.027,0.016,18.927,18.927
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.300794,19.054,17.086,0.021,16.958,16.958
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.317856,17.062,16.956,0.024,16.852,16.852
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.335267,17.411,17.013,0.013,16.454,16.454
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.351930,16.663,17.290,0.015,17.081,17.081
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.369164,17.234,17.674,0.018,17.521,17.521
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.386792,17.629,17.504,0.032,17.397,17.397
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.404344,17.552,17.422,0.044,17.267,17.267
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.421748,17.404,17.405,0.031,17.268,17.268
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.439126,17.378,17.389,0.014,17.279,17.279
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.456540,17.415,17.365,0.024,17.230,17.230
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.473889,17.349,17.840,0.018,17.722,17.722
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.491726,17.837,17.605,0.009,17.490,17.490
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.509328,17.603,17.507,0.017,17.394,17.394
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.526917,17.589,17.698,0.013,17.503,17.503
DOOMx64.exe,5116,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,211.544539,17.622,18.221,0.023,18.102,18.102
