Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.900318,7.082,7.040,0.025,9.630,9.630
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.906836,6.517,6.965,0.017,10.078,10.078
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.916589,9.754,6.863,0.016,7.188,7.188
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.921785,5.196,6.938,0.015,8.930,8.930
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.928303,6.517,6.922,0.016,9.334,9.334
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.934431,6.128,6.910,0.016,10.117,10.117
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.939622,5.192,6.950,0.016,11.875,11.875
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.951704,12.082,6.949,0.013,6.742,6.742
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.957416,5.712,6.882,0.017,7.913,7.913
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.963158,5.742,6.888,0.019,9.059,9.059
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.968382,5.224,6.962,0.016,10.796,10.796
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.975979,7.597,7.155,0.017,10.354,10.354
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.986094,10.115,6.881,0.027,7.120,7.120
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.991133,5.039,7.206,0.016,9.287,9.287
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,62.998155,7.022,6.978,0.026,9.244,9.244
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.004494,6.339,7.333,0.016,10.237,10.237
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.009667,5.173,7.015,0.019,12.079,12.079
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.022155,12.488,7.051,0.014,6.641,6.641
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.027901,5.745,6.925,0.017,7.821,7.821
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.032967,5.067,6.959,0.017,9.714,9.714
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.040569,7.602,6.896,0.025,9.008,9.008
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.051760,11.190,8.852,0.015,6.670,6.670
